#OTU ID	co14-2	conps2g-9	co14-5	co12g-7	co16-6	co12g-1	co14c6	co14-4	co14-6	co12g-3	co12-2	conps1g-3	conps2g-8	co12-10	co12-3	co12-6	co12-5	co12-1	co12-4	co14-11	co16-10	co16-2	conps2g-7	co14-12	co12g-8	conps2g-3	co16-3	co16-1	conps2g-1	conps2g-2	conps1g-8	co12-12	co12-11	conps1g-2	co16-5	conps1g-9	conps1g-1	co14c11	PC-fungal	co16-12	co16-4	co16-11	conps1g-7	co14-3	co14c4	co14c5	co14-10	co14-1	co12g-2	co14c12	co14c10	co12g-9	NC-fungal	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
denovo2906	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Corticiales(0.0100);f__Corticiaceae(0.0100);g__Marchandiobasidium(0.0100);s__Marchandiobasidium_aurantiacum_SH188022.07FU(0.0100)	Marchandiobasidium	13	Pathotroph-Symbiotroph	Lichen Parasite-Lichenized	Highly Probable	NULL	NULL	NULL	Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm); Tedersoo L, et al. 2014. Science 346:1256688
denovo829	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	2.0	380.0	0.0	0.0	5.0	12.0	0.0	28.0	163.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Lycoperdaceae(1.0000);g__Bovista(0.8900);s__Bovista_promontorii_SH175881.07FU(0.8700)	Bovista	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - puffball	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688
denovo123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	1126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.5000);c__Agaricomycetes(0.4900);o__Agaricales(0.2800);f__Inocybaceae(0.0800);g__Inocybe(0.0800);s__Psathyrella_obscurotristis_SH497011.07FU(0.0300)	Psathyrella	13	Saprotroph	Wood Saprotroph	Probable	Agaricoid	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo2377	0.0	0.0	20.0	0.0	0.0	0.0	41.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	79.0	111.0	0.0	8.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	827.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.6500);p__Cercozoa(0.6500)	-	-	-	-	-	-	-	Unassigned	-
denovo178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1081.0	16.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9600);p__Basidiomycota(0.3600);c__Agaricomycetes(0.3400);o__Agaricales(0.1300);f__Russulaceae(0.0600);g__Russula(0.0500);s__Trebouxia_decolorans_SH640078.07FU(0.0300)	-	-	-	-	-	-	-	Unassigned	-
denovo3445	1.0	0.0	5.0	0.0	0.0	67.0	117.0	24.0	7.0	285.0	113.0	15.0	1.0	17.0	64.0	0.0	10.0	80.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	7.0	183.0	32.0	8.0	0.0	3.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	1.0	0.0	2.0	10.0	0.0	0.0	1.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.8000);c__Tremellomycetes(0.8000);o__Filobasidiales(0.8000);f__Filobasidiaceae(0.8000);g__Naganishia(0.8000);s__Naganishia_randhawae_SH116217.07FU(0.5500)	-	-	-	-	-	-	-	Unassigned	-
denovo1158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1051.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Mucoromycota(1.0000);c__Mucoromycetes(1.0000);o__Mucorales(1.0000);f__Cunninghamellaceae(1.0000);g__Cunninghamella(1.0000);s__Cunninghamella_intermedia_SH032746.07FU(1.0000)	Cunninghamella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3821	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	198.0	0.0	128.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	44.0	0.0	d__Fungi(1.0000);p__Mucoromycota(0.9900);c__Umbelopsidomycetes(0.9900);o__Umbelopsidales(0.9900);f__Umbelopsidaceae(0.9900);g__Umbelopsis(0.9900);s__Umbelopsis_changbaiensis_SH216098.07FU(0.8000)	Umbelopsis	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
denovo2862	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	409.0	0.0	402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.8800);p__Cercozoa(0.8800)	-	-	-	-	-	-	-	Unassigned	-
denovo3407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	917.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Lycoperdaceae(1.0000);g__Bovista(0.9400);s__Bovista_promontorii_SH175881.07FU(0.9300)	Bovista	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - puffball	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688
denovo274	10.0	0.0	32.0	2.0	54.0	1.0	1.0	3.0	4.0	0.0	413.0	0.0	0.0	20.0	7.0	0.0	70.0	29.0	2.0	6.0	9.0	39.0	0.0	0.0	15.0	1.0	6.0	78.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Fungi(0.6600);p__Chlorophyta(0.3400);c__Trebouxiophyceae(0.3400);o__Trebouxiales(0.3400);f__Trebouxiaceae(0.3400);g__Trebouxia(0.3400);s__Trebouxia_decolorans_SH640078.07FU(0.2300)	-	-	-	-	-	-	-	Unassigned	-
denovo115	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	665.0	3.0	4.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Lycoperdaceae(0.3600);g__Entoloma(0.2200);s__Lycoperdon_lividum_SH175876.07FU(0.0900)	Lycoperdon	13	Saprotroph	Undefined Saprotroph	Probable	Gasteroid	NULL	Common name - puffball	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688
denovo1243	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Cantharellales(1.0000);f__Ceratobasidiaceae(1.0000);g__Thanatephorus(0.9600);s__Thanatephorus_ochraceus_SH209356.07FU(0.9600)	Thanatephorus	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo1226	6.0	0.0	15.0	0.0	0.0	86.0	6.0	14.0	48.0	93.0	1.0	116.0	16.0	0.0	0.0	0.0	1.0	0.0	3.0	137.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	1.0	19.0	39.0	1.0	0.0	1.0	25.0	0.0	6.0	46.0	0.0	0.0	0.0	0.0	1.0	69.0	47.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	d__Rhizaria(0.8800);p__Cercozoa(0.8800)	-	-	-	-	-	-	-	Unassigned	-
denovo2741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	651.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Rozellomycota(0.7800)	-	-	-	-	-	-	-	Unassigned	-
denovo771	0.0	1.0	3.0	1.0	0.0	65.0	134.0	26.0	28.0	319.0	19.0	3.0	0.0	6.0	8.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	52.0	11.0	2.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	57.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.1400);c__Tremellomycetes(0.1400);o__Filobasidiales(0.0700);f__Filobasidiaceae(0.0700);g__Naganishia(0.0700);s__Naganishia_randhawae_SH116217.07FU(0.0500)	-	-	-	-	-	-	-	Unassigned	-
denovo187	0.0	0.0	0.0	0.0	766.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Geminibasidiomycetes(1.0000);o__Geminibasidiales(1.0000);f__Geminibasidiaceae(1.0000);g__Geminibasidium(1.0000);s__Geminibasidium_donsium_SH208304.07FU(0.0200)	Geminibasidium	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo2181	0.0	0.0	3.0	0.0	0.0	23.0	35.0	15.0	6.0	328.0	10.0	45.0	0.0	7.0	2.0	0.0	0.0	1.0	21.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	19.0	3.0	0.0	0.0	188.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.7400);p__Cercozoa(0.7400)	-	-	-	-	-	-	-	Unassigned	-
denovo2897	0.0	0.0	69.0	0.0	0.0	130.0	91.0	105.0	74.0	66.0	108.0	8.0	0.0	8.0	3.0	0.0	41.0	9.0	18.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.8200);p__Cercozoa(0.8200)	-	-	-	-	-	-	-	Unassigned	-
denovo3473	32.0	5.0	0.0	74.0	6.0	34.0	16.0	0.0	0.0	61.0	14.0	0.0	4.0	1.0	30.0	0.0	0.0	63.0	32.0	0.0	0.0	8.0	151.0	0.0	24.0	0.0	0.0	2.0	35.0	4.0	1.0	10.0	21.0	14.0	0.0	7.0	11.0	1.0	0.0	5.0	15.0	4.0	0.0	0.0	20.0	1.0	0.0	0.0	19.0	20.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Tremellomycetes(1.0000);o__Filobasidiales(1.0000);f__Piskurozymaceae(1.0000);g__Solicoccozyma(1.0000);s__Solicoccozyma_phenolica_SH357827.07FU(0.4400)	-	-	-	-	-	-	-	Unassigned	-
denovo48	37.0	0.0	9.0	65.0	0.0	7.0	0.0	421.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	48.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Chytridiomycota(1.0000);c__Spizellomycetes(0.0200);o__Spizellomycetales(0.0200);f__Spizellomycetaceae(0.0100)	-	-	-	-	-	-	-	Unassigned	-
denovo1343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	3.0	14.0	0.0	199.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	496.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Agaricaceae(0.9900);g__Tulostoma(0.9900);s__Tulostoma_xerophilum_SH024501.07FU(0.1100)	Tulostoma	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - stalked puffball	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688
denovo3009	14.0	2.0	0.0	0.0	5.0	0.0	6.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	6.0	13.0	114.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	159.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	6.0	5.0	1.0	327.0	0.0	0.0	1.0	31.0	7.0	0.0	d__Fungi(1.0000);p__Entomophthoromycota(0.6400);c__Basidiobolomycetes(0.6400);o__Basidiobolales(0.6400);f__Cortinariaceae(0.0100);g__Cortinarius(0.0100);s__Moristroma_quercinum_SH016702.07FU(0.0100)	Moristroma	13	Symbiotroph	Endophyte	Possible	NULL	NULL	Endophyte detection method-culture (Del Olmo-Ruiz & Arnold 2014)	Del Olmo-Ruiz M, Arnold AE. 2014. Mycologia 106:8-21
denovo3861	0.0	0.0	4.0	0.0	0.0	9.0	41.0	8.0	8.0	265.0	35.0	36.0	0.0	28.0	0.0	2.0	0.0	6.0	63.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	20.0	2.0	0.0	0.0	162.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.8000);p__Cercozoa(0.8000)	-	-	-	-	-	-	-	Unassigned	-
denovo1037	0.0	0.0	18.0	8.0	0.0	0.0	0.0	2.0	4.0	0.0	50.0	0.0	0.0	2.0	0.0	1.0	12.0	41.0	3.0	0.0	9.0	156.0	0.0	0.0	2.0	2.0	3.0	352.0	0.0	37.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.7200);p__Chlorophyta(0.2800);c__Trebouxiophyceae(0.2600);o__Trebouxiales(0.2600);f__Trebouxiaceae(0.2600);g__Trebouxia(0.2600);s__Trebouxia_decolorans_SH640078.07FU(0.1400)	-	-	-	-	-	-	-	Unassigned	-
denovo3595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(0.9900);o__Agaricales(0.4700);f__Atheliaceae(0.2500);g__Athelia(0.2500);s__Athelia_pyriformis_SH018748.07FU(0.2500)	Athelia	13	Pathotroph-Saprotroph-Symbiotroph	Epiphyte-Leaf Saprotroph-Lichen Parasite-Lichenized-Plant Pathogen-Wood Saprotroph	Possible	Corticioid-Thallus	NULL	Lichenized and non-lichenized taxa	Adams GC, Kropp BR. 1996. Mycologia 88:459-472; Carisse O, et al. 2000. Biological Control 90:31-37; Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)
denovo22	0.0	0.0	0.0	0.0	0.0	675.0	0.0	0.0	0.0	0.0	5.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9400);p__Basidiomycota(0.6100);c__Agaricomycetes(0.5100);o__Agaricales(0.2300);f__Inocybaceae(0.1000);g__Inocybe(0.1000);s__Russula_acetolens_SH018273.07FU(0.0200)	Russula	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.5900);c__Agaricomycetes(0.5800);o__Agaricales(0.3800);f__Inocybaceae(0.1400);g__Inocybe(0.1000);s__Ceriporia_mellita_SH201251.07FU(0.0300)	Ceriporia	13	Saprotroph	Wood Saprotroph	Highly Probable	Corticioid	White Rot	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo1782	0.0	0.0	312.0	0.0	0.0	355.0	0.0	0.0	11.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Plantae(0.9900);p__Chlorophyta(0.9900);c__Rozellomycotina_cls_Incertae_sedis(0.0100);o__GS11(0.0100)	-	-	-	-	-	-	-	Unassigned	-
denovo2579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.0700);c__Agaricomycetes(0.0400);o__Agaricales(0.0200);f__Entolomataceae(0.0100);g__Entoloma(0.0100);s__Descomyces_albus_SH220022.07FU(0.0100)	Descomyces	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Gasteroid	Hypogeous	Common name - false truffle	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo1333	7.0	133.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	15.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.8400);c__Agaricomycetes(0.8400);o__Geastrales(0.7900);f__Geastraceae(0.7400);g__Nidulariopsis(0.7400);s__Nidulariopsis_iowensis_SH214353.07FU(0.7400)	Nidulariopsis	13	Saprotroph	Undefined Saprotroph	Probable	Gasteroid	NULL	Common name - birds nest fungus	Tedersoo L, et al. 2014. Science 346:1256688
denovo2136	77.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	3.0	10.0	4.0	0.0	0.0	0.0	2.0	0.0	56.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	32.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Agaricaceae(1.0000);g__Agaricus(1.0000);s__Agaricus_bisporus_SH174653.07FU(0.8600)	Agaricus	13	Saprotroph	Undefined Saprotroph	Probable	Agaricoid-Gasteroid-Secotioid	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
denovo2623	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	3.0	0.0	0.0	17.0	18.0	13.0	0.0	10.0	27.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.7600);p__Basidiomycota(0.2500);c__Trebouxiophyceae(0.2400);o__Trebouxiales(0.2400);f__Trebouxiaceae(0.2400);g__Trebouxia(0.2400);s__Trebouxia_decolorans_SH640078.07FU(0.1900)	-	-	-	-	-	-	-	Unassigned	-
denovo3400	150.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Basidiomycota(0.4300);c__Agaricomycetes(0.4200);o__Agaricales(0.2600);f__Amanitaceae(0.0900);g__Amanita(0.0900);s__Massaria_gigantispora_SH215353.07FU(0.0400)	Massaria	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3767	0.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.5700);p__Cercozoa(0.5700);c__Glomeromycetes(0.1000);o__Agaricales(0.0800);f__Acaulosporaceae(0.0500);g__Scutellospora(0.0300);s__Derxomyces_linzhiensis_SH025443.07FU(0.0200)	-	-	-	-	-	-	-	Unassigned	-
denovo1067	0.0	0.0	213.0	0.0	0.0	283.0	23.0	34.0	10.0	6.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Rhizaria(0.8200);p__Cercozoa(0.8200)	-	-	-	-	-	-	-	Unassigned	-
